Employee ID,Age,Department,Position,Salary,Joining Date,Performance,Location,Education,Manager ID,Years in Company,Gender
6152,25,HR,Junior,54323,2019-11-10,Below Average,Dallas,Bachelor's,5991,17,Female
6153,31,Sales,Intern,101833,2011-02-21,Average,San Francisco,Bachelor's,2380,10,Female
6154,49,Engineering,Manager,139375,2019-07-01,Excellent,Chicago,Master's,7544,10,Male
6155,39,Engineering,Senior,37383,2019-08-11,Average,San Francisco,PhD,5496,13,Female
6156,52,Sales,Intern,103777,2010-07-30,Below Average,Los Angeles,PhD,2065,2,Female
6157,43,Sales,Junior,51593,2016-10-02,Below Average,San Francisco,Bachelor's,2060,1,Male
6158,63,Engineering,Junior,137623,2019-08-28,Excellent,San Francisco,PhD,5129,15,Male
6159,51,Engineering,Junior,81845,2014-09-16,Below Average,Chicago,Master's,6594,20,Female
6160,24,Engineering,Intern,32386,2012-11-06,Below Average,Chicago,Master's,7131,4,Female
6161,27,HR,Junior,119460,2011-03-31,Excellent,New York,Master's,8697,2,Female
6162,25,HR,Senior,128613,2019-05-16,Good,New York,Bachelor's,9058,2,Male
6163,42,Engineering,Junior,84216,2021-08-23,Average,New York,High School,5880,3,Female
6164,32,Finance,Senior,42013,2017-09-16,Good,Dallas,Master's,7991,19,Male
6165,53,Marketing,Junior,149773,2020-02-07,Excellent,San Francisco,PhD,2701,3,Male
6166,57,Marketing,Junior,43926,2016-07-15,Good,New York,Master's,8720,17,Female
6167,36,Sales,Manager,72977,2010-11-08,Excellent,Los Angeles,High School,6674,16,Male
6168,22,Sales,Manager,39647,2012-07-24,Good,Chicago,High School,7555,8,Female
6169,27,Engineering,Junior,41405,2010-02-15,Average,Chicago,High School,5438,0,Female
6170,63,Engineering,Manager,83902,2020-11-05,Excellent,New York,High School,6409,11,Female
6171,65,HR,Senior,33054,2017-01-29,Average,San Francisco,PhD,6958,13,Male
6172,22,Sales,Intern,100533,2016-03-22,Below Average,New York,High School,3709,8,Female
6173,61,Marketing,Senior,48336,2019-11-25,Average,Chicago,PhD,3771,4,Female
6174,34,HR,Manager,130137,2018-10-03,Below Average,San Francisco,Bachelor's,1463,17,Female
6175,26,Sales,Manager,100718,2020-05-05,Average,San Francisco,Bachelor's,2943,17,Female
6176,31,Marketing,Intern,68613,2016-09-02,Average,San Francisco,Master's,9670,10,Male
6177,22,Sales,Senior,144585,2023-03-01,Average,Chicago,PhD,6705,15,Female
6178,57,Marketing,Senior,80517,2013-04-16,Good,Chicago,Master's,5905,11,Female
6179,30,Sales,Intern,34904,2016-05-04,Excellent,San Francisco,Master's,5464,16,Male
6180,28,Sales,Manager,127127,2020-04-13,Excellent,Dallas,Bachelor's,9925,18,Female
6181,65,Engineering,Intern,129182,2015-12-23,Excellent,New York,Master's,4782,15,Female
6182,58,HR,Junior,127954,2024-05-22,Excellent,Los Angeles,Master's,1663,0,Male
6183,31,HR,Manager,85526,2017-01-05,Below Average,San Francisco,Bachelor's,5528,20,Female
6184,63,Sales,Senior,81717,2020-09-15,Average,Chicago,Master's,8319,6,Female
6185,40,Sales,Junior,43125,2013-04-02,Average,Chicago,Master's,5101,19,Female
6186,54,Engineering,Manager,135980,2013-11-30,Excellent,Los Angeles,PhD,2414,12,Female
6187,26,HR,Junior,135148,2015-02-06,Average,Los Angeles,High School,506,9,Male
6188,29,Finance,Senior,66916,2017-02-24,Below Average,Los Angeles,Master's,444,8,Female
6189,49,Engineering,Junior,32878,2023-04-13,Below Average,Dallas,Master's,3426,0,Male
6190,51,Sales,Senior,44121,2017-07-18,Below Average,New York,Master's,6527,8,Male
6191,55,Engineering,Intern,72802,2017-02-21,Below Average,New York,High School,3340,17,Male
6192,24,Sales,Senior,87765,2023-11-07,Average,Los Angeles,PhD,2529,1,Female
6193,38,Engineering,Manager,77472,2019-03-25,Below Average,New York,High School,6967,5,Female
6194,52,Engineering,Senior,89176,2017-06-15,Average,Dallas,High School,8905,12,Male
6195,25,Engineering,Junior,99026,2010-05-28,Excellent,San Francisco,Master's,200,14,Male
6196,56,HR,Intern,84680,2012-08-26,Excellent,Los Angeles,Master's,2396,16,Male
6197,60,Finance,Intern,92416,2016-11-23,Average,Dallas,PhD,9536,19,Female
6198,30,Sales,Manager,145532,2012-12-21,Below Average,New York,Bachelor's,5353,2,Female
6199,44,Marketing,Manager,121551,2015-05-17,Good,Chicago,Bachelor's,6478,20,Male
6200,32,Sales,Senior,63335,2017-05-18,Average,Los Angeles,PhD,5844,5,Male
6201,64,Engineering,Junior,79947,2010-11-15,Average,San Francisco,PhD,127,7,Female
6202,38,Marketing,Senior,50712,2021-11-26,Below Average,Los Angeles,PhD,1234,19,Male
6203,62,Sales,Manager,103282,2011-03-20,Excellent,San Francisco,Master's,3621,14,Female
6204,31,Marketing,Intern,131173,2022-11-08,Below Average,New York,Bachelor's,3067,15,Male
6205,47,Sales,Senior,73430,2020-02-29,Good,Dallas,Bachelor's,4103,13,Male
6206,50,HR,Senior,87321,2024-12-02,Below Average,Dallas,Bachelor's,5578,12,Male
6207,33,Engineering,Intern,76127,2019-03-13,Average,New York,Master's,7290,0,Male
6208,25,HR,Intern,88400,2018-05-19,Average,Dallas,Master's,4428,5,Female
6209,52,Sales,Manager,113778,2017-03-11,Excellent,Los Angeles,Bachelor's,9109,12,Female
6210,57,Sales,Intern,132141,2024-11-01,Average,Chicago,High School,9582,0,Male
6211,38,Finance,Manager,145757,2020-10-31,Average,Los Angeles,Master's,2699,5,Male
6212,29,HR,Intern,119436,2012-04-06,Average,Dallas,Master's,8947,20,Female
6213,33,HR,Intern,76829,2013-03-25,Excellent,San Francisco,High School,3699,10,Male
6214,39,Engineering,Intern,92394,2018-08-31,Excellent,Chicago,PhD,7861,19,Female
6215,23,Finance,Intern,109422,2018-06-10,Good,New York,PhD,7962,3,Female
6216,29,Marketing,Intern,59594,2018-12-01,Average,Los Angeles,Master's,1522,11,Male
6217,34,Sales,Manager,94911,2021-09-21,Below Average,San Francisco,High School,2004,10,Female
6218,25,Finance,Senior,94190,2011-06-13,Good,Dallas,PhD,437,15,Male
6219,51,Marketing,Junior,58501,2017-02-10,Below Average,Dallas,Bachelor's,6836,7,Male
6220,39,Sales,Junior,86964,2011-02-10,Good,New York,Bachelor's,1493,15,Female
6221,57,Engineering,Junior,35146,2010-05-24,Excellent,Dallas,High School,8069,17,Male
6222,56,Marketing,Intern,108643,2024-07-09,Good,Los Angeles,Bachelor's,9148,15,Female
6223,62,Finance,Senior,42228,2016-07-09,Good,Chicago,Bachelor's,931,14,Male
6224,25,Marketing,Intern,55068,2016-12-30,Excellent,New York,Bachelor's,1435,12,Female
6225,44,Marketing,Junior,38788,2017-06-12,Average,San Francisco,Bachelor's,7075,8,Female
6226,33,Sales,Manager,58491,2015-06-23,Average,New York,PhD,8857,6,Male
6227,48,Finance,Intern,76893,2018-09-22,Excellent,Dallas,Bachelor's,2047,10,Female
6228,52,Engineering,Senior,121964,2013-07-25,Below Average,San Francisco,High School,4413,11,Female
6229,47,Marketing,Junior,101296,2014-02-12,Below Average,Los Angeles,Bachelor's,4236,8,Female
6230,46,Engineering,Junior,81956,2011-08-29,Excellent,San Francisco,Bachelor's,9024,15,Male
6231,36,HR,Manager,112557,2018-12-03,Good,Los Angeles,High School,9967,14,Female
6232,46,Sales,Intern,148318,2013-03-23,Excellent,Los Angeles,Bachelor's,231,18,Female
6233,59,HR,Intern,80039,2020-08-04,Average,Dallas,PhD,1630,5,Male
6234,33,HR,Senior,144475,2016-02-16,Average,Dallas,High School,8512,13,Female
6235,41,Engineering,Junior,128043,2018-09-13,Good,Los Angeles,High School,5974,12,Male
6236,54,Finance,Senior,137859,2010-03-08,Excellent,San Francisco,Bachelor's,827,11,Male
6237,29,HR,Senior,93153,2013-06-08,Excellent,Los Angeles,PhD,753,18,Female
6238,48,Finance,Intern,80746,2020-07-02,Average,New York,Bachelor's,8523,15,Male
6239,29,Finance,Manager,37385,2017-08-04,Good,New York,PhD,8968,4,Male
6240,25,Engineering,Manager,120467,2014-10-14,Below Average,Dallas,High School,976,19,Female
6241,32,Marketing,Senior,128700,2014-09-12,Average,Dallas,Master's,4897,10,Female
6242,50,Sales,Junior,66798,2019-02-12,Excellent,Los Angeles,PhD,7503,16,Female
6243,48,HR,Junior,116478,2014-08-11,Excellent,New York,PhD,1786,0,Male
6244,30,Engineering,Manager,48376,2019-11-20,Average,Dallas,Bachelor's,2040,17,Female
6245,63,Engineering,Manager,129729,2022-12-19,Below Average,Chicago,Bachelor's,4338,4,Female
6246,60,Finance,Manager,69356,2019-08-25,Excellent,San Francisco,PhD,9404,18,Female
6247,58,Finance,Junior,35131,2014-07-19,Average,Los Angeles,High School,2539,9,Female
6248,47,Sales,Senior,135722,2020-07-06,Average,Dallas,Master's,1047,13,Female
6249,57,HR,Intern,129912,2013-07-23,Average,Los Angeles,PhD,3175,16,Female
6250,54,Sales,Manager,55095,2014-05-23,Below Average,Los Angeles,PhD,6688,17,Male
6251,45,HR,Junior,132602,2016-11-19,Below Average,San Francisco,Master's,3786,9,Male
6252,50,HR,Senior,140014,2011-08-24,Average,New York,Bachelor's,9354,2,Female
6253,24,Finance,Junior,126827,2019-05-15,Below Average,Chicago,Bachelor's,7495,11,Male
6254,37,Engineering,Senior,129341,2019-11-21,Below Average,San Francisco,High School,2304,8,Female
6255,63,HR,Manager,34830,2023-01-20,Good,San Francisco,Master's,307,1,Male
6256,55,HR,Senior,128671,2011-02-06,Good,New York,PhD,2357,20,Male
6257,40,Marketing,Junior,138742,2018-03-02,Excellent,Dallas,PhD,6473,6,Female
6258,42,Finance,Intern,80967,2019-09-14,Below Average,San Francisco,High School,6959,1,Male
6259,42,Engineering,Manager,39578,2010-04-04,Excellent,Chicago,Master's,3655,18,Female
6260,54,HR,Senior,64328,2016-02-14,Good,San Francisco,Master's,3327,13,Male
6261,31,Engineering,Intern,101605,2018-08-13,Below Average,Dallas,PhD,6972,10,Female
6262,48,Marketing,Junior,138683,2016-05-12,Good,New York,High School,8659,11,Female
6263,43,Marketing,Junior,128729,2022-11-03,Average,Los Angeles,Master's,577,3,Male
6264,48,Finance,Manager,58611,2013-07-28,Excellent,New York,Master's,9295,12,Male
6265,40,Engineering,Intern,106940,2014-05-28,Good,San Francisco,PhD,6856,7,Male
6266,39,Marketing,Senior,100153,2016-09-10,Average,San Francisco,Master's,8395,9,Female
6267,60,Engineering,Manager,116657,2018-11-21,Excellent,Dallas,High School,3522,7,Male
6268,55,Marketing,Manager,108095,2022-12-19,Average,Chicago,Bachelor's,9173,14,Female
6269,38,Marketing,Intern,78667,2012-03-01,Average,Dallas,Bachelor's,7939,8,Male
6270,50,Marketing,Senior,57565,2019-11-25,Average,Los Angeles,Bachelor's,9224,11,Female
6271,58,HR,Manager,90818,2017-06-21,Excellent,Los Angeles,Bachelor's,4431,9,Female
6272,31,Sales,Junior,54448,2013-12-27,Good,Dallas,Master's,2842,18,Female
6273,53,Engineering,Senior,64415,2019-12-10,Below Average,San Francisco,PhD,4423,18,Female
6274,35,Marketing,Manager,56670,2014-03-12,Below Average,Los Angeles,PhD,1048,0,Female
6275,32,Engineering,Junior,95931,2021-11-11,Excellent,New York,Master's,2185,9,Male
6276,47,Marketing,Junior,141750,2018-12-23,Below Average,New York,Bachelor's,6197,0,Female
6277,43,Sales,Senior,101648,2020-01-28,Excellent,Chicago,Master's,6773,10,Male
6278,30,Marketing,Intern,88987,2014-10-02,Below Average,Chicago,High School,2601,11,Male
6279,27,Marketing,Junior,97808,2015-12-03,Average,New York,Bachelor's,9085,11,Male
6280,58,Engineering,Manager,125474,2010-08-05,Below Average,Chicago,Master's,1517,13,Female
6281,61,Engineering,Manager,76077,2023-08-27,Good,Dallas,High School,4999,4,Female
6282,33,Finance,Intern,30041,2024-06-02,Below Average,Chicago,Master's,7094,14,Female
6283,28,Engineering,Junior,129149,2016-03-22,Below Average,New York,PhD,2402,13,Male
6284,27,Marketing,Senior,147551,2011-10-06,Excellent,New York,PhD,7108,6,Male
6285,44,Sales,Senior,34674,2014-02-08,Below Average,Los Angeles,PhD,328,11,Female
6286,62,Marketing,Junior,80908,2010-10-29,Average,New York,PhD,3523,6,Male
6287,55,Sales,Intern,90143,2018-08-14,Excellent,San Francisco,Bachelor's,9493,5,Female
6288,59,Engineering,Senior,136566,2022-02-07,Below Average,Chicago,Bachelor's,7634,8,Female
6289,32,Marketing,Junior,93220,2010-08-21,Good,Dallas,High School,3778,11,Female
6290,22,Finance,Senior,60958,2017-11-17,Below Average,New York,Bachelor's,6289,19,Female
6291,48,Engineering,Senior,62332,2016-03-19,Below Average,Chicago,Master's,628,9,Male
6292,32,Engineering,Intern,137876,2020-02-16,Average,Los Angeles,Master's,6331,20,Male
6293,53,HR,Manager,40319,2016-10-31,Good,San Francisco,Master's,3919,14,Male
6294,43,Finance,Junior,46157,2023-12-10,Average,Chicago,Bachelor's,2752,15,Female
6295,31,Engineering,Junior,74060,2013-07-26,Average,New York,Master's,4322,0,Male
6296,44,Engineering,Intern,43057,2022-12-09,Below Average,Los Angeles,Master's,2777,19,Male
6297,65,Finance,Manager,83760,2013-10-17,Below Average,San Francisco,High School,971,7,Female
6298,44,Marketing,Junior,90636,2016-11-06,Below Average,Dallas,Master's,7102,16,Male
6299,52,HR,Intern,138902,2024-08-26,Below Average,San Francisco,Master's,5848,12,Male
6300,37,HR,Manager,48509,2024-05-21,Excellent,San Francisco,Bachelor's,8321,1,Female
6301,48,Finance,Senior,53008,2014-02-03,Excellent,New York,Bachelor's,1527,18,Male
6302,42,Engineering,Senior,97484,2016-12-23,Excellent,San Francisco,Bachelor's,5291,4,Female
6303,62,Finance,Manager,80331,2019-07-20,Below Average,Dallas,Bachelor's,9027,6,Male
6304,24,Marketing,Manager,140603,2023-02-26,Good,New York,Bachelor's,8988,6,Female
6305,25,Marketing,Senior,66129,2023-09-24,Below Average,Chicago,High School,6562,15,Male
6306,36,Sales,Manager,123118,2010-06-20,Excellent,Dallas,High School,6334,20,Male
6307,29,HR,Intern,80649,2016-05-05,Average,Los Angeles,Bachelor's,5362,3,Male
6308,43,Marketing,Intern,84325,2014-10-05,Average,Los Angeles,Bachelor's,873,10,Male
6309,51,HR,Senior,95731,2018-12-25,Excellent,Los Angeles,Bachelor's,9696,8,Female
6310,53,Marketing,Intern,82544,2010-01-22,Average,Chicago,Bachelor's,1435,2,Female
6311,63,Marketing,Senior,123906,2014-11-11,Good,San Francisco,PhD,9211,19,Female
6312,50,Sales,Intern,33512,2019-12-25,Excellent,Los Angeles,Bachelor's,3184,8,Male
6313,64,Finance,Manager,49398,2022-09-28,Average,San Francisco,Bachelor's,6590,13,Male
6314,31,Finance,Intern,119451,2016-05-28,Average,Chicago,Bachelor's,7297,7,Male
6315,65,Engineering,Intern,121517,2011-12-02,Average,San Francisco,High School,5941,4,Female
6316,61,Engineering,Manager,43369,2023-03-02,Excellent,New York,Bachelor's,4670,0,Male
6317,26,HR,Intern,108513,2015-04-09,Average,Los Angeles,Bachelor's,2050,1,Male
6318,27,Sales,Senior,65892,2017-09-29,Excellent,New York,Master's,1299,0,Female
6319,56,Finance,Senior,60757,2010-05-09,Average,New York,Master's,3412,19,Female
6320,63,Sales,Senior,137922,2013-12-27,Average,Chicago,Master's,172,16,Male
6321,35,HR,Intern,36427,2019-09-24,Below Average,Chicago,High School,9525,3,Female
6322,49,Finance,Senior,106905,2015-02-16,Average,New York,High School,2545,1,Female
6323,32,Engineering,Senior,52458,2017-04-28,Average,San Francisco,PhD,4783,13,Male
6324,34,HR,Manager,82482,2017-08-25,Excellent,New York,Master's,229,10,Female
6325,25,Marketing,Manager,92919,2025-02-06,Average,Los Angeles,High School,692,17,Male
6326,65,Engineering,Senior,92530,2018-03-02,Average,San Francisco,Master's,716,0,Male
6327,63,Engineering,Intern,55561,2011-10-20,Average,Chicago,Master's,6038,0,Male
6328,30,Marketing,Intern,47615,2012-03-25,Excellent,New York,Bachelor's,2910,11,Male
6329,42,Finance,Intern,73991,2013-03-11,Excellent,Dallas,High School,2633,9,Male
6330,38,Finance,Senior,142676,2023-03-02,Below Average,New York,Master's,4822,14,Female
6331,49,Sales,Junior,102572,2022-05-03,Average,Los Angeles,PhD,1019,19,Female
6332,24,Sales,Junior,131610,2021-09-13,Excellent,Chicago,Bachelor's,201,2,Male
6333,48,Engineering,Intern,86560,2013-12-27,Average,Los Angeles,Bachelor's,7970,18,Male
6334,27,Finance,Manager,67564,2011-09-13,Excellent,San Francisco,Master's,6943,4,Female
6335,57,Marketing,Junior,111515,2010-03-02,Excellent,San Francisco,PhD,5630,18,Male
6336,25,Engineering,Junior,38290,2018-09-07,Excellent,Chicago,Master's,363,18,Female
6337,32,HR,Junior,68762,2024-01-22,Excellent,Dallas,Bachelor's,7885,6,Female
6338,58,Engineering,Manager,34825,2010-12-30,Good,Dallas,PhD,5255,5,Male
6339,35,HR,Senior,134232,2018-09-24,Average,New York,Master's,188,5,Female
6340,25,Engineering,Senior,146847,2021-11-20,Good,San Francisco,PhD,7666,7,Male
6341,40,Finance,Intern,39772,2022-03-24,Good,Los Angeles,Master's,3047,19,Female
6342,46,HR,Manager,138665,2012-10-17,Good,San Francisco,High School,5936,3,Female
6343,64,Engineering,Intern,30068,2014-03-20,Excellent,Dallas,High School,2648,2,Female
6344,44,HR,Junior,122773,2016-04-21,Excellent,Chicago,PhD,4477,18,Female
6345,53,Engineering,Senior,127017,2017-12-19,Below Average,Chicago,PhD,519,14,Male
6346,25,Marketing,Intern,50271,2023-07-06,Good,Chicago,Bachelor's,6980,16,Male
6347,43,Marketing,Senior,32722,2020-08-20,Below Average,Chicago,PhD,6092,20,Female
6348,64,Finance,Intern,67143,2023-08-19,Good,New York,High School,4750,12,Female
6349,46,Sales,Senior,146818,2010-05-09,Good,Los Angeles,High School,6458,6,Male
6350,49,Sales,Senior,108859,2023-10-18,Average,New York,High School,9922,3,Male
6351,60,HR,Senior,110905,2014-06-21,Average,San Francisco,Bachelor's,1411,14,Female
6352,22,Finance,Senior,114738,2015-07-27,Good,New York,High School,3769,18,Male
6353,54,Finance,Intern,86202,2019-01-29,Excellent,Chicago,Master's,2761,16,Male
6354,28,Marketing,Junior,84732,2012-04-03,Below Average,Los Angeles,Bachelor's,4036,12,Female
6355,63,Engineering,Senior,149981,2024-07-24,Good,New York,High School,360,20,Male
6356,39,Marketing,Intern,36180,2019-03-04,Average,San Francisco,PhD,5489,7,Female
6357,24,Finance,Senior,65366,2021-12-30,Average,Dallas,Master's,9055,1,Female
6358,53,Engineering,Manager,71526,2013-05-05,Below Average,Los Angeles,Master's,7838,17,Male
6359,35,Engineering,Intern,44979,2010-01-03,Below Average,New York,High School,4924,3,Female
6360,22,Engineering,Manager,109534,2012-03-21,Excellent,Dallas,PhD,819,9,Female
6361,27,Marketing,Junior,135933,2015-09-16,Excellent,New York,Master's,3950,10,Male
6362,47,Marketing,Junior,109321,2018-02-20,Excellent,Dallas,PhD,2919,16,Male
6363,22,Sales,Intern,88725,2024-04-08,Good,Chicago,PhD,5570,15,Female
6364,65,Marketing,Senior,48829,2012-09-24,Average,New York,Master's,7979,8,Male
6365,36,Sales,Senior,79080,2010-04-13,Below Average,Los Angeles,High School,7392,5,Male
6366,25,Engineering,Intern,129444,2015-09-28,Good,San Francisco,High School,5479,3,Female
6367,40,HR,Junior,78672,2024-04-16,Good,New York,Master's,7893,5,Male
6368,59,Marketing,Junior,64190,2012-12-27,Good,Chicago,Bachelor's,4540,9,Male
6369,35,Marketing,Senior,149109,2012-12-31,Average,Chicago,PhD,4858,18,Male
6370,43,Engineering,Junior,77659,2023-10-01,Average,Chicago,Bachelor's,324,16,Female
6371,56,Finance,Junior,101097,2021-04-30,Good,San Francisco,PhD,3467,14,Male
6372,57,Sales,Manager,44849,2018-03-01,Excellent,New York,PhD,1645,19,Female
6373,37,Sales,Junior,125787,2019-05-02,Average,San Francisco,Master's,5320,17,Female
6374,33,Sales,Manager,44667,2017-05-10,Good,Dallas,Master's,2361,18,Female
6375,34,Marketing,Intern,70872,2019-04-01,Excellent,San Francisco,Bachelor's,2814,0,Female
6376,51,Marketing,Junior,149761,2016-11-17,Below Average,Los Angeles,PhD,6240,15,Male
6377,40,Sales,Junior,61190,2019-05-26,Below Average,San Francisco,PhD,1745,1,Female
6378,29,HR,Intern,129727,2020-02-28,Good,Los Angeles,PhD,8459,10,Male
6379,24,HR,Junior,126891,2019-07-24,Below Average,San Francisco,Bachelor's,2029,5,Male
6380,26,Sales,Junior,145528,2017-12-29,Excellent,San Francisco,Master's,1055,15,Male
6381,37,Engineering,Intern,114400,2017-02-09,Good,New York,Master's,1970,11,Female
6382,38,Marketing,Intern,74885,2020-07-05,Below Average,Los Angeles,High School,2052,9,Male
6383,60,Engineering,Intern,141844,2014-11-13,Good,Dallas,Master's,4912,1,Female
6384,28,Finance,Senior,33824,2022-06-25,Below Average,New York,High School,6084,19,Female
6385,31,HR,Manager,60195,2012-03-13,Below Average,New York,Bachelor's,2341,10,Male
6386,43,Sales,Senior,53515,2021-11-13,Below Average,New York,PhD,6167,1,Female
